Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
2	1	-0.80	0	0	0	0	0	0
2	2	-0.80	0	0	0	0	0	0
2	3	-0.80	0	0	0	0	0	0
2	4	-0.80	0	0	0	0	0	0
2	5	-0.80	64	0	0	0	0	0
3	0	-0.80	0	30	30	31	40	64
3	1	-0.80	0	0	0	0	0	0
3	2	-0.80	0	0	0	0	0	0
3	3	-0.80	0	0	0	0	1	0
3	4	-0.80	0	0	0	0	1	0
3	5	-0.80	64	34	34	33	22	0
4	0	-0.80	0	42	60	60	64	64
4	1	-0.80	0	1	0	1	0	0
4	2	-0.80	0	0	0	0	0	0
4	3	-0.80	0	6	0	0	0	0
4	4	-0.80	0	5	0	2	0	0
4	5	-0.80	64	10	4	1	0	0
5	0	-0.80	0	43	47	47	49	64
5	1	-0.80	0	0	0	0	0	0
5	2	-0.80	0	0	0	0	0	0
5	3	-0.80	0	0	0	0	1	0
5	4	-0.80	0	2	0	0	1	0
5	5	-0.80	64	19	17	17	13	0
6	0	-0.80	0	54	58	58	58	64
6	1	-0.80	0	0	0	0	0	0
6	2	-0.80	0	1	0	0	1	0
6	3	-0.80	0	0	0	0	0	0
6	4	-0.80	0	3	0	0	4	0
6	5	-0.80	64	6	6	6	1	0
7	0	-0.80	0	57	57	57	64	64
7	1	-0.80	0	0	0	0	0	0
7	2	-0.80	0	0	0	0	0	0
7	3	-0.80	0	0	0	0	0	0
7	4	-0.80	0	0	0	0	0	0
7	5	-0.80	64	7	7	7	0	0
8	0	-0.80	0	0	0	0	0	64
8	1	-0.80	0	0	0	0	2	0
8	2	-0.80	0	0	0	0	8	0
8	3	-0.80	0	0	0	0	24	0
8	4	-0.80	0	0	0	0	28	0
8	5	-0.80	64	64	64	64	2	0
0	0	-1.00	0	61	61	61	64	64
0	1	-1.00	0	0	0	1	0	0
0	2	-1.00	0	0	0	0	0	0
0	3	-1.00	0	0	0	2	0	0
0	4	-1.00	0	0	1	0	0	0
0	5	-1.00	64	3	2	0	0	0
1	0	-1.00	0	49	56	56	56	64
1	1	-1.00	0	1	0	0	0	0
1	2	-1.00	0	2	0	0	0	0
1	3	-1.00	0	4	0	0	1	0
1	4	-1.00	0	0	0	0	1	0
1	5	-1.00	64	8	8	8	6	0
2	0	-1.00	0	53	62	62	62	64
2	1	-1.00	0	0	0	0	0	0
2	2	-1.00	0	0	0	0	0	0
2	3	-1.00	0	1	0	0	1	0
2	4	-1.00	0	3	0	0	0	0
2	5	-1.00	64	7	2	2	1	0
3	0	-1.00	0	55	55	55	56	64
3	1	-1.00	0	0	0	0	0	0
3	2	-1.00	0	0	0	0	1	0
3	3	-1.00	0	0	0	0	1	0
3	4	-1.00	0	0	0	0	1	0
3	5	-1.00	64	9	9	9	5	0
4	0	-1.00	0	45	56	56	61	64
4	1	-1.00	0	0	0	0	0	0
4	2	-1.00	0	1	0	0	0	0
4	3	-1.00	0	1	0	0	1	0
4	4	-1.00	0	4	0	0	2	0
4	5	-1.00	64	13	8	8	0	0
5	0	-1.00	0	51	52	52	54	64
5	1	-1.00	0	0	0	0	0	0
5	2	-1.00	0	0	0	0	1	0
5	3	-1.00	0	0	0	0	0	0
5	4	-1.00	0	0	0	0	4	0
5	5	-1.00	64	13	12	12	5	0
6	0	-1.00	0	51	55	55	55	64
6	1	-1.00	0	3	0	0	0	0
6	2	-1.00	0	0	0	0	0	0
6	3	-1.00	0	0	0	0	1	0
6	4	-1.00	0	0	0	0	0	0
6	5	-1.00	64	10	9	9	8	0
7	0	-1.00	0	54	54	54	64	64
7	1	-1.00	0	0	0	0	0	0
7	2	-1.00	0	0	0	0	0	0
7	3	-1.00	0	0	0	0	0	0
7	4	-1.00	0	0	0	0	0	0
7	5	-1.00	64	10	10	10	0	0
8	0	-1.00	0	1	2	2	2	64
8	1	-1.00	0	0	0	0	1	0
8	2	-1.00	0	0	0	0	6	0
8	3	-1.00	0	0	0	0	26	0
8	4	-1.00	0	1	0	0	29	0
8	5	-1.00	64	62	62	62	0	0
