Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
6	3	-4.00	0	0	0	0	0	0
6	4	-4.00	0	0	0	0	0	0
6	5	-4.00	64	6	6	6	6	0
7	0	-4.00	0	58	58	58	58	62
7	1	-4.00	0	0	0	0	0	0
7	2	-4.00	0	0	0	0	0	0
7	3	-4.00	0	0	0	0	0	0
7	4	-4.00	0	0	0	0	0	0
7	5	-4.00	64	6	6	6	6	2
8	0	-4.00	0	11	11	11	11	64
8	1	-4.00	0	0	0	0	0	0
8	2	-4.00	0	2	2	2	2	0
8	3	-4.00	0	20	20	20	20	0
8	4	-4.00	0	0	0	0	0	0
8	5	-4.00	64	31	31	31	31	0
