Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
3	4	-0.80	0	4	0	0	1	7
3	5	-0.80	64	27	27	27	26	16
4	0	-0.80	0	0	1	14	17	26
4	1	-0.80	0	0	0	0	0	0
4	2	-0.80	0	0	0	0	1	0
4	3	-0.80	0	0	0	0	1	3
4	4	-0.80	0	0	0	0	3	5
4	5	-0.80	64	64	63	50	42	30
5	0	-0.80	0	7	26	26	26	31
5	1	-0.80	0	4	0	0	0	0
5	2	-0.80	0	4	0	0	0	0
5	3	-0.80	0	3	0	0	1	1
5	4	-0.80	0	8	0	0	1	6
5	5	-0.80	64	38	38	38	36	26
6	0	-0.80	0	0	0	19	28	35
6	1	-0.80	0	0	0	0	0	0
6	2	-0.80	0	0	0	0	0	0
6	3	-0.80	0	0	0	0	0	0
6	4	-0.80	0	0	0	2	2	1
6	5	-0.80	64	64	64	43	34	28
7	0	-0.80	0	7	15	15	17	29
7	1	-0.80	0	0	0	0	0	0
7	2	-0.80	0	2	0	0	1	0
7	3	-0.80	0	3	0	0	0	0
7	4	-0.80	0	3	0	0	3	11
7	5	-0.80	64	49	49	49	43	24
8	0	-0.80	0	0	0	0	0	0
8	1	-0.80	0	0	0	0	0	0
8	2	-0.80	0	0	0	0	0	1
8	3	-0.80	0	0	0	0	0	22
8	4	-0.80	0	0	0	1	7	31
8	5	-0.80	64	64	64	63	57	10
